Block Name,Component Name,Component Count,Source File
4x1x1 Heavy Armor,SteelPlate,12,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_ArmorPlates.sbc
4x1x1 Heavy Armor,MetalGrid,8,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_ArmorPlates.sbc
4x1x1 Heavy Armor,SteelPlate,8,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_ArmorPlates.sbc
4x1x1 Heavy Armor,FuseComponents,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_ArmorPlates.sbc
4x1x1 Light Armor,FuseComponents,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_ArmorPlates.sbc
4x1x1 Light Armor,SteelPlate,4,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_ArmorPlates.sbc
4x1x1 Light Armor,FuseComponents,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_ArmorPlates.sbc
4x4x1 Heavy Armor,FuseComponents,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_ArmorPlates.sbc
4x4x1 Heavy Armor,SteelPlate,48,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_ArmorPlates.sbc
4x4x1 Heavy Armor,MetalGrid,32,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_ArmorPlates.sbc
4x4x1 Heavy Armor,SteelPlate,32,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_ArmorPlates.sbc
4x4x1 Heavy Armor,FuseComponents,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_ArmorPlates.sbc
4x4x1 Light Armor,FuseComponents,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_ArmorPlates.sbc
4x4x1 Light Armor,SteelPlate,16,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_ArmorPlates.sbc
4x4x1 Light Armor,FuseComponents,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_ArmorPlates.sbc
5x1x1 Heavy Armor,FuseComponents,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_ArmorPlates.sbc
5x1x1 Heavy Armor,SteelPlate,15,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_ArmorPlates.sbc
5x1x1 Heavy Armor,MetalGrid,10,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_ArmorPlates.sbc
5x1x1 Heavy Armor,SteelPlate,10,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_ArmorPlates.sbc
5x1x1 Heavy Armor,FuseComponents,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_ArmorPlates.sbc
5x1x1 Light Armor,FuseComponents,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_ArmorPlates.sbc
5x1x1 Light Armor,SteelPlate,5,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_ArmorPlates.sbc
5x1x1 Light Armor,FuseComponents,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_ArmorPlates.sbc
5x5x1 Heavy Armor,FuseComponents,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_ArmorPlates.sbc
5x5x1 Heavy Armor,SteelPlate,75,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_ArmorPlates.sbc
5x5x1 Heavy Armor,MetalGrid,50,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_ArmorPlates.sbc
5x5x1 Heavy Armor,SteelPlate,50,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_ArmorPlates.sbc
5x5x1 Heavy Armor,FuseComponents,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_ArmorPlates.sbc
5x5x1 Light Armor,FuseComponents,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_ArmorPlates.sbc
5x5x1 Light Armor,SteelPlate,25,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_ArmorPlates.sbc
5x5x1 Light Armor,FuseComponents,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_ArmorPlates.sbc
6x1x1 Heavy Armor,FuseComponents,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_ArmorPlates.sbc
6x1x1 Heavy Armor,SteelPlate,18,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_ArmorPlates.sbc
6x1x1 Heavy Armor,MetalGrid,12,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_ArmorPlates.sbc
6x1x1 Heavy Armor,SteelPlate,12,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_ArmorPlates.sbc
6x1x1 Heavy Armor,FuseComponents,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_ArmorPlates.sbc
6x1x1 Light Armor,FuseComponents,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_ArmorPlates.sbc
6x1x1 Light Armor,SteelPlate,6,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_ArmorPlates.sbc
6x1x1 Light Armor,FuseComponents,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_ArmorPlates.sbc
6x6x1 Heavy Armor,FuseComponents,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_ArmorPlates.sbc
6x6x1 Heavy Armor,SteelPlate,108,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_ArmorPlates.sbc
6x6x1 Heavy Armor,MetalGrid,72,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_ArmorPlates.sbc
6x6x1 Heavy Armor,SteelPlate,72,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_ArmorPlates.sbc
6x6x1 Heavy Armor,FuseComponents,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_ArmorPlates.sbc
6x6x1 Light Armor,FuseComponents,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_ArmorPlates.sbc
6x6x1 Light Armor,SteelPlate,36,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_ArmorPlates.sbc
6x6x1 Light Armor,FuseComponents,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_ArmorPlates.sbc
DisplayName_Block_LightArmorCornerSquare,SteelPlate,5,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_LightArmorCornerSquare,SteelPlate,2,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_LightArmorCornerSquare,SteelPlate,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorCornerSquare,SteelPlate,25,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorCornerSquare,CarbonPlate,15,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorCornerSquare,MetalGrid,15,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorCornerSquare,SteelPlate,15,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorCornerSquare,SteelPlate,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorCornerSquare,CarbonPlate,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorCornerSquare,MetalGrid,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorCornerSquare,SteelPlate,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_LightArmorCornerSquareInverted,SteelPlate,15,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_LightArmorCornerSquareInverted,SteelPlate,4,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_LightArmorCornerSquareInverted,SteelPlate,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorCornerSquareInverted,SteelPlate,100,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorCornerSquareInverted,CarbonPlate,40,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorCornerSquareInverted,MetalGrid,40,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorCornerSquareInverted,SteelPlate,12,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorCornerSquareInverted,SteelPlate,2,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorCornerSquareInverted,CarbonPlate,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorCornerSquareInverted,MetalGrid,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorCornerSquareInverted,SteelPlate,2,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_LightArmorHalfCorner,SteelPlate,5,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_LightArmorHalfCorner,SteelPlate,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_LightArmorHalfCorner,SteelPlate,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorHalfCorner,SteelPlate,35,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorHalfCorner,CarbonPlate,12,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorHalfCorner,MetalGrid,12,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorHalfCorner,SteelPlate,5,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorHalfCorner,SteelPlate,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorHalfCorner,CarbonPlate,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorHalfCorner,MetalGrid,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorHalfCorner,SteelPlate,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_LightArmorHalfSlopeCorner,SteelPlate,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_LightArmorHalfSlopeCorner,SteelPlate,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_LightArmorHalfSlopeCorner,SteelPlate,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorHalfSlopeCorner,SteelPlate,10,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorHalfSlopeCorner,CarbonPlate,4,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorHalfSlopeCorner,MetalGrid,4,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorHalfSlopeCorner,SteelPlate,2,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorHalfSlopeCorner,SteelPlate,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorHalfSlopeCorner,CarbonPlate,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorHalfSlopeCorner,MetalGrid,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorHalfSlopeCorner,SteelPlate,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_LightArmorHalfSlopeCornerInverted,SteelPlate,19,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_LightArmorHalfSlopeCornerInverted,SteelPlate,4,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_LightArmorHalfSlopeCornerInverted,SteelPlate,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorHalfSlopeCornerInverted,SteelPlate,125,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorHalfSlopeCornerInverted,CarbonPlate,45,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorHalfSlopeCornerInverted,MetalGrid,45,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorHalfSlopeCornerInverted,SteelPlate,14,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorHalfSlopeCornerInverted,SteelPlate,3,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorHalfSlopeCornerInverted,CarbonPlate,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorHalfSlopeCornerInverted,MetalGrid,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorHalfSlopeCornerInverted,SteelPlate,2,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_LightArmorHalfSlopedCorner,SteelPlate,9,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_LightArmorHalfSlopedCorner,SteelPlate,2,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_LightArmorHalfSlopedCorner,SteelPlate,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorHalfSlopedCorner,SteelPlate,40,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorHalfSlopedCorner,CarbonPlate,5,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorHalfSlopedCorner,MetalGrid,5,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorHalfSlopedCorner,SteelPlate,5,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorHalfSlopedCorner,SteelPlate,2,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorHalfSlopedCorner,CarbonPlate,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorHalfSlopedCorner,MetalGrid,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorHalfSlopedCorner,SteelPlate,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_LightArmorHalfSlopedCornerBase,SteelPlate,9,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_LightArmorHalfSlopedCornerBase,SteelPlate,2,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_LightArmorHalfSlopedCornerBase,SteelPlate,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorHalfSlopedCornerBase,SteelPlate,40,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorHalfSlopedCornerBase,CarbonPlate,15,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorHalfSlopedCornerBase,MetalGrid,15,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorHalfSlopedCornerBase,SteelPlate,5,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorHalfSlopedCornerBase,SteelPlate,2,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorHalfSlopedCornerBase,CarbonPlate,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorHalfSlopedCornerBase,MetalGrid,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorHalfSlopedCornerBase,SteelPlate,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_LightArmorHalfSlopeInverted,SteelPlate,18,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_LightArmorHalfSlopeInverted,SteelPlate,4,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_LightArmorHalfSlopeInverted,SteelPlate,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorHalfSlopeInverted,SteelPlate,120,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorHalfSlopeInverted,CarbonPlate,45,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorHalfSlopeInverted,MetalGrid,45,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorHalfSlopeInverted,SteelPlate,13,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorHalfSlopeInverted,SteelPlate,3,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorHalfSlopeInverted,CarbonPlate,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorHalfSlopeInverted,MetalGrid,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorHalfSlopeInverted,SteelPlate,2,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_LightArmorSlopedCorner,SteelPlate,10,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_LightArmorSlopedCorner,SteelPlate,3,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_LightArmorSlopedCorner,SteelPlate,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorSlopedCorner,SteelPlate,65,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorSlopedCorner,CarbonPlate,25,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorSlopedCorner,MetalGrid,25,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorSlopedCorner,SteelPlate,10,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorSlopedCorner,SteelPlate,2,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorSlopedCorner,CarbonPlate,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorSlopedCorner,MetalGrid,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorSlopedCorner,SteelPlate,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_LightArmorSlopedCornerBase,SteelPlate,16,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_LightArmorSlopedCornerBase,SteelPlate,4,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_LightArmorSlopedCornerBase,SteelPlate,1,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorSlopedCornerBase,SteelPlate,115,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorSlopedCornerBase,CarbonPlate,40,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorSlopedCornerBase,MetalGrid,40,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
DisplayName_Block_HeavyArmorSlopedCornerBase,SteelPlate,12,./data/modded/rebels-games-modded-blocks\3000136372\Data\CubeBlocks\CubeBlocks_Armor_2.sbc
